cycle_no,project,id,xp,proj_hours,proj_comp,proj_qual,lrn_supp,cult_cont,team_play,health_culture,health_team_play,health_technical,challenge,project_contrib,expected_contrib,contrib_gap,est_accuracy,est_bias
25,medical-phascogale,5ff662f1,26.5,28.0,63.4,100.0,MISSING DATA,MISSING DATA,MISSING DATA,100.0,100.0,83.33,7.0,50.0,52.83,-2.83,100.0,0.0
25,medical-phascogale,110df682,26.5,25.0,63.4,100.0,MISSING DATA,MISSING DATA,MISSING DATA,100.0,100.0,100.0,7.0,50.0,47.17,2.83,100.0,0.0
