cycle_no,project,id,xp,proj_hours,proj_comp,proj_qual,lrn_supp,cult_cont,team_play,health_culture,health_team_play,health_technical,challenge,project_contrib,expected_contrib,contrib_gap,est_accuracy,est_bias,retro_max_culture,retro_min_culture,retro_max_team_play,retro_min_team_play,retro_max_technical,retro_min_technical
21,disastrous-jacana,8e44efb9,39.05,38.0,82.67,96.22,MISSING DATA,MISSING DATA,MISSING DATA,100.0,100.0,100.0,8.0,55.0,53.52,1.48,100.0,0.0,6,6,5,5,5,5
21,disastrous-jacana,cbcff678,31.95,33.0,82.67,96.22,MISSING DATA,MISSING DATA,MISSING DATA,100.0,83.33,83.33,9.0,45.0,46.48,-1.48,100.0,0.0,6,6,6,6,6,6
