cycle_no,project,id,xp,proj_hours,proj_comp,proj_qual,lrn_supp,cult_cont,team_play,health_culture,health_team_play,health_technical,challenge,project_contrib,expected_contrib,contrib_gap,est_accuracy,est_bias,retro_max_culture,retro_min_culture,retro_max_team_play,retro_min_team_play,retro_max_technical,retro_min_technical
6,elastic-hedgehog,cbcff678,24.99,30.0,98.75,95.83,66.67,100.0,100.0,MISSING DATA,MISSING DATA,MISSING DATA,,24.5,29.41,-4.91,98.0,-2.0,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA
6,elastic-hedgehog,75dbe257,29.33,12.0,98.75,95.83,100.0,98.15,100.0,MISSING DATA,MISSING DATA,MISSING DATA,,28.75,11.76,16.99,90.33,9.67,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA
6,elastic-hedgehog,9ae522cc,25.76,30.0,98.75,95.83,66.67,100.0,100.0,MISSING DATA,MISSING DATA,MISSING DATA,,25.25,29.41,-4.16,99.0,1.0,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA
6,elastic-hedgehog,90945a45,21.93,30.0,98.75,95.83,44.44,61.11,66.67,MISSING DATA,MISSING DATA,MISSING DATA,,21.5,29.41,-7.91,98.0,2.0,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA,MISSING DATA
